recorded_at,wallet,wallet_label,coin,market_type,slug,side,size_usd,price,trade_timestamp,seconds_into_market,gap_at_time,gap_seconds_diff,both_sides_flag
2026-03-02T09:36:28.842563+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772444100,UP,9.850746,0.3300000050250002,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772444100,UP,1.6368,0.33,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772444100,DOWN,5.832,0.72,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772444100,UP,13.77,0.27,1772444165,65,-0.05,124,True
2026-03-02T09:36:28.842563+00:00,0xd0d6053c3c37e727402d84c14069780d360993aa,k9Q2mX4L8A7ZP3R,btc,5m,btc-updown-5m-1772444100,DOWN,30.888,0.72,1772444165,65,-0.05,124,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772443800,UP,148.231533,0.4900000010578046,1772444185,385,-0.06,129,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,3.56492,0.37000003528831277,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.449047,0.37000005287771875,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.316314,0.37000030412842644,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,5.55,0.37,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.425555,0.3700000030508482,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,5.4353,0.37,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,7.4,0.37,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.208253,0.3700000217819257,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.313968,0.37000003357868694,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,9.396825,0.3700000047250003,1772444181,81,-0.05,140,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,3.4125,0.65,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,75.48,0.68,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,4.69,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,2.135294,0.6600001916364299,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,26.9407,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,38.823529,0.6600000088400002,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,1.0787,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,22.5852,0.66,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,4.69,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,4.060606,0.6700001072500188,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,2.030303,0.670000217800074,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,4.02,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,2.233333,0.6700001680000672,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,9.867272,0.6700000291975343,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,6.7,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,6.7,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,1.34,0.67,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,DOWN,9.705882,0.6600000367200034,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,15.015,0.35,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,7.189051,0.350000012171287,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772443800,UP,130.9892,0.5,1772444171,371,-0.06,115,False
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.02,0.34,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,10.0944,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.744615,0.350000020061734,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.61875,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.415,0.35,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.8,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.40625,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,4.081,0.35,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,2.8125,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.703125,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.5625,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.61875,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.854545,0.3400000073333353,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,8.4,0.35,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,1.8,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.5976,0.36,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772444100,UP,0.880952,0.37000005460003166,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,DOWN,2.789999,0.5399999806451551,1772444187,387,-0.06,0,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,DOWN,3.375,0.45,1772444169,369,-0.05,5,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,DOWN,2.479999,0.4899999466532101,1772444169,369,-0.05,5,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,DOWN,10.4375,0.4946682464454976,1772444169,369,-0.05,5,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,DOWN,10.5,0.42,1772444165,365,-0.05,1,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772443800,UP,3.45,0.5,1772444165,365,-0.06,109,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772443800,UP,3.86,0.49050753551732024,1772444165,365,-0.06,109,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772443800,UP,3.34,0.5,1772444165,365,-0.06,109,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772443800,UP,3.11,0.5,1772444165,365,-0.06,109,False
2026-03-02T09:36:28.842563+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772443800,UP,3.49,0.64,1772444145,345,-0.06,8,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.909998,0.6291417986577872,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,9.189999,0.63,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.939999,0.6299999664213131,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,10.389999,0.619999996419634,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.759998,0.6299999782180743,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,17.399999,0.6199999893103444,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,6.599999,0.6299999933181809,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,6.619999,0.6199999850151039,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.899999,0.619999996820512,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,6.069998,0.6299999647116872,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.409999,0.6699999665982324,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,11.909998,0.659999982267,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,5.199998,0.6599999873076877,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,11.979999,0.6599999867779625,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,4.399998,0.6599999639999856,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,9.249999,0.66,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,4.909998,0.6599999032178974,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,4.879998,0.6358953149090408,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,UP,3.1,0.31,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,UP,1.629999,0.30999989920242493,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,UP,1.629999,0.30999989920242493,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,UP,2.489999,0.3099999165863343,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,UP,3.989999,0.3099999642606468,1772444167,67,-0.05,126,True
2026-03-02T09:36:28.842563+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772444100,DOWN,3.6144,0.72,1772444165,65,-0.05,124,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,3.3,0.33,1772444207,107,-0.05,166,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,14.909104,0.3300000002213413,1772444205,105,-0.05,164,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,51.2,0.64,1772444199,99,-0.05,158,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,4.0929,0.28,1772444193,93,-0.05,152,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,1.857142,0.6500001225000797,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,0.8645,0.65,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,16.626628,0.6500000175922627,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,0.26,0.65,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,0.5445,0.33,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,25.8555,0.33,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,25.6,0.32,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,24.8,0.31,1772444183,83,-0.05,142,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,10.664516,0.3800000106896556,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,9.757419,0.3800000062311561,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,7.538709,0.3800000171382137,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,0.674193,0.3800000225454742,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,0.612903,0.38000014880011307,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,1.1438,0.38,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,49.6,0.62,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,50.4,0.63,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,49.64223,0.6205279137829947,1772444181,81,-0.05,140,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,0.189,0.63,1772444179,79,-0.05,138,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,21.42,0.63,1772444179,79,-0.05,138,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,0.63,0.63,1772444179,79,-0.05,138,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,8.82,0.63,1772444179,79,-0.05,138,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,4.4098,0.34,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,1.65,0.33,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,1.9767,0.33,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,1.470654,0.3400000739807077,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,25.6,0.32,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,1.512089,0.33000006328993753,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,3.96,0.33,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,5.007272,0.34000001358024945,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,52.0,0.65,1772444173,73,-0.05,132,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,4.765151,0.34,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,5.3686,0.34,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,6.171515,0.34000001322203754,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,UP,17.2986,0.33,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,51.998543,0.6499818362486377,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,52.0,0.65,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,52.0,0.65,1772444171,71,-0.05,130,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,29.61,0.63,1772444169,69,-0.05,128,True
2026-03-02T09:36:28.842563+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772444100,DOWN,1.24,0.62,1772444169,69,-0.05,128,True
