recorded_at,coin,market_type,slug,market_closes,seconds_left,yes_price,no_price,gap,opportunity
2026-03-01T12:59:05.832505+00:00,sol,15m,sol-updown-15m-1772369100,2026-03-01T13:00:00+00:00,54,0.0005,0.9995,0.0,False
2026-03-01T12:59:22.215064+00:00,btc,5m,btc-updown-5m-1772369700,2026-03-01T13:00:00+00:00,37,0.295,0.705,0.0,False
2026-03-01T12:59:22.215064+00:00,btc,15m,btc-updown-15m-1772369100,2026-03-01T13:00:00+00:00,37,0.005,0.995,0.0,False
2026-03-01T12:59:22.215064+00:00,eth,5m,eth-updown-5m-1772369700,2026-03-01T13:00:00+00:00,37,0.695,0.305,0.0,False
2026-03-01T12:59:22.215064+00:00,eth,15m,eth-updown-15m-1772369100,2026-03-01T13:00:00+00:00,37,0.005,0.995,0.0,False
2026-03-01T12:59:22.215064+00:00,sol,5m,sol-updown-5m-1772369700,2026-03-01T13:00:00+00:00,37,0.915,0.085,-0.0,False
2026-03-01T12:59:22.215064+00:00,sol,15m,sol-updown-15m-1772369100,2026-03-01T13:00:00+00:00,37,0.0005,0.9995,0.0,False
2026-03-01T12:59:38.162813+00:00,btc,5m,btc-updown-5m-1772369700,2026-03-01T13:00:00+00:00,21,0.23,0.765,0.005,False
2026-03-01T12:59:38.162813+00:00,btc,15m,btc-updown-15m-1772369100,2026-03-01T13:00:00+00:00,21,0.0005,0.9995,0.0,False
2026-03-01T12:59:38.162813+00:00,eth,5m,eth-updown-5m-1772369700,2026-03-01T13:00:00+00:00,21,0.665,0.25,0.085,True
2026-03-01T12:59:38.162813+00:00,eth,15m,eth-updown-15m-1772369100,2026-03-01T13:00:00+00:00,21,0.0005,0.9995,0.0,False
2026-03-01T12:59:38.162813+00:00,sol,5m,sol-updown-5m-1772369700,2026-03-01T13:00:00+00:00,21,0.975,0.025,0.0,False
2026-03-01T12:59:38.162813+00:00,sol,15m,sol-updown-15m-1772369100,2026-03-01T13:00:00+00:00,21,0.0005,0.9995,0.0,False
2026-03-01T12:59:54.615033+00:00,btc,5m,btc-updown-5m-1772369700,2026-03-01T13:00:00+00:00,5,0.005,0.995,0.0,False
2026-03-01T12:59:54.615033+00:00,btc,15m,btc-updown-15m-1772369100,2026-03-01T13:00:00+00:00,5,0.0005,0.9995,0.0,False
2026-03-01T12:59:54.615033+00:00,eth,5m,eth-updown-5m-1772369700,2026-03-01T13:00:00+00:00,5,0.2,0.575,0.225,True
2026-03-01T12:59:54.615033+00:00,eth,15m,eth-updown-15m-1772369100,2026-03-01T13:00:00+00:00,5,0.0005,0.9995,0.0,False
2026-03-01T12:59:54.615033+00:00,sol,5m,sol-updown-5m-1772369700,2026-03-01T13:00:00+00:00,5,0.975,0.005,0.02,False
2026-03-01T12:59:54.615033+00:00,sol,15m,sol-updown-15m-1772369100,2026-03-01T13:00:00+00:00,5,0.0005,0.9995,0.0,False
2026-03-01T13:00:12.922740+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,287,0.665,0.335,-0.0,False
2026-03-01T13:00:12.922740+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,887,0.595,0.405,0.0,False
2026-03-01T13:00:12.922740+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,287,0.675,0.325,-0.0,False
2026-03-01T13:00:12.922740+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,887,0.59,0.415,-0.005,False
2026-03-01T13:00:12.922740+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,287,0.61,0.39,0.0,False
2026-03-01T13:00:12.922740+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,887,0.565,0.43,0.005,False
2026-03-01T13:00:29.150357+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,270,0.655,0.335,0.01,False
2026-03-01T13:00:29.150357+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,870,0.605,0.395,0.0,False
2026-03-01T13:00:29.150357+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,270,0.685,0.325,-0.01,False
2026-03-01T13:00:29.150357+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,870,0.595,0.405,0.0,False
2026-03-01T13:00:29.150357+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,270,0.685,0.315,-0.0,False
2026-03-01T13:00:29.150357+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,870,0.6,0.405,-0.005,False
2026-03-01T13:00:45.578523+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,254,0.505,0.49,0.005,False
2026-03-01T13:00:45.578523+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,854,0.515,0.475,0.01,False
2026-03-01T13:00:45.578523+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,254,0.595,0.405,0.0,False
2026-03-01T13:00:45.578523+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,854,0.545,0.445,0.01,False
2026-03-01T13:00:45.578523+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,254,0.645,0.355,0.0,False
2026-03-01T13:00:45.578523+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,854,0.585,0.43,-0.015,False
2026-03-01T13:01:01.694079+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,238,0.535,0.465,-0.0,False
2026-03-01T13:01:01.694079+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,838,0.555,0.445,-0.0,False
2026-03-01T13:01:01.694079+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,238,0.685,0.315,-0.0,False
2026-03-01T13:01:01.694079+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,838,0.595,0.405,0.0,False
2026-03-01T13:01:01.694079+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,238,0.675,0.335,-0.01,False
2026-03-01T13:01:01.694079+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,838,0.615,0.335,0.05,False
2026-03-01T13:01:18.029629+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,221,0.655,0.345,0.0,False
2026-03-01T13:01:18.029629+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,821,0.605,0.395,0.0,False
2026-03-01T13:01:18.029629+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,221,0.78,0.22,-0.0,False
2026-03-01T13:01:18.029629+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,821,0.655,0.345,0.0,False
2026-03-01T13:01:18.029629+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,221,0.775,0.225,-0.0,False
2026-03-01T13:01:18.029629+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,821,0.66,0.34,-0.0,False
2026-03-01T13:01:33.945023+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,206,0.625,0.375,0.0,False
2026-03-01T13:01:33.945023+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,806,0.575,0.425,0.0,False
2026-03-01T13:01:33.945023+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,206,0.715,0.285,0.0,False
2026-03-01T13:01:33.945023+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,806,0.615,0.385,0.0,False
2026-03-01T13:01:33.945023+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,206,0.755,0.225,0.02,False
2026-03-01T13:01:33.945023+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,806,0.675,0.325,-0.0,False
2026-03-01T13:01:49.919314+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,190,0.675,0.325,-0.0,False
2026-03-01T13:01:49.919314+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,790,0.615,0.385,0.0,False
2026-03-01T13:01:49.919314+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,190,0.785,0.215,-0.0,False
2026-03-01T13:01:49.919314+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,790,0.625,0.375,0.0,False
2026-03-01T13:01:49.919314+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,190,0.81,0.19,-0.0,False
2026-03-01T13:01:49.919314+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,790,0.675,0.325,-0.0,False
2026-03-01T13:02:06.011650+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,173,0.695,0.305,0.0,False
2026-03-01T13:02:06.011650+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,773,0.615,0.385,0.0,False
2026-03-01T13:02:06.011650+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,173,0.785,0.215,-0.0,False
2026-03-01T13:02:06.011650+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,773,0.6,0.395,0.005,False
2026-03-01T13:02:06.011650+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,173,0.73,0.275,-0.005,False
2026-03-01T13:02:06.011650+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,773,0.625,0.38,-0.005,False
2026-03-01T13:02:21.946342+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,158,0.845,0.155,0.0,False
2026-03-01T13:02:21.946342+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,758,0.695,0.305,0.0,False
2026-03-01T13:02:21.946342+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,158,0.875,0.115,0.01,False
2026-03-01T13:02:21.946342+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,758,0.695,0.305,0.0,False
2026-03-01T13:02:21.946342+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,158,0.845,0.155,0.0,False
2026-03-01T13:02:21.946342+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,758,0.695,0.285,0.02,False
2026-03-01T13:02:37.880007+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,142,0.915,0.085,-0.0,False
2026-03-01T13:02:37.880007+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,742,0.735,0.265,0.0,False
2026-03-01T13:02:37.880007+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,142,0.915,0.085,-0.0,False
2026-03-01T13:02:37.880007+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,742,0.73,0.27,0.0,False
2026-03-01T13:02:37.880007+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,142,0.885,0.115,-0.0,False
2026-03-01T13:02:37.880007+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,742,0.725,0.285,-0.01,False
2026-03-01T13:02:54.852939+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,125,0.865,0.135,0.0,False
2026-03-01T13:02:54.852939+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,725,0.685,0.315,-0.0,False
2026-03-01T13:02:54.852939+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,125,0.825,0.175,0.0,False
2026-03-01T13:02:54.852939+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,725,0.615,0.365,0.02,False
2026-03-01T13:02:54.852939+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,125,0.815,0.185,0.0,False
2026-03-01T13:02:54.852939+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,725,0.665,0.345,-0.01,False
2026-03-01T13:03:10.739717+00:00,btc,5m,btc-updown-5m-1772370000,2026-03-01T13:05:00+00:00,109,0.875,0.125,0.0,False
2026-03-01T13:03:10.739717+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,709,0.675,0.325,-0.0,False
2026-03-01T13:03:10.739717+00:00,eth,5m,eth-updown-5m-1772370000,2026-03-01T13:05:00+00:00,109,0.835,0.165,0.0,False
2026-03-01T13:03:10.739717+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,709,0.635,0.365,0.0,False
2026-03-01T13:03:10.739717+00:00,sol,5m,sol-updown-5m-1772370000,2026-03-01T13:05:00+00:00,109,0.655,0.345,0.0,False
2026-03-01T13:03:10.739717+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,709,0.585,0.415,0.0,False
2026-03-01T13:10:54.987221+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,245,0.495,0.505,0.0,False
2026-03-01T13:10:54.987221+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,245,0.695,0.305,0.0,False
2026-03-01T13:10:54.987221+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,245,0.615,0.385,0.0,False
2026-03-01T13:10:54.987221+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,245,0.755,0.245,0.0,False
2026-03-01T13:10:54.987221+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,245,0.525,0.475,0.0,False
2026-03-01T13:10:54.987221+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,245,0.635,0.365,0.0,False
2026-03-01T13:11:12.584263+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,227,0.62,0.375,0.005,False
2026-03-01T13:11:12.584263+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,227,0.795,0.205,-0.0,False
2026-03-01T13:11:12.584263+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,227,0.705,0.295,0.0,False
2026-03-01T13:11:12.584263+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,227,0.835,0.155,0.01,False
2026-03-01T13:11:12.584263+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,227,0.685,0.315,-0.0,False
2026-03-01T13:11:12.584263+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,227,0.805,0.18,0.015,False
2026-03-01T13:11:28.664640+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,211,0.625,0.375,0.0,False
2026-03-01T13:11:28.664640+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,211,0.815,0.185,0.0,False
2026-03-01T13:11:28.664640+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,211,0.705,0.295,0.0,False
2026-03-01T13:11:28.664640+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,211,0.825,0.185,-0.01,False
2026-03-01T13:11:28.664640+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,211,0.685,0.305,0.01,False
2026-03-01T13:11:28.664640+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,211,0.805,0.19,0.005,False
2026-03-01T13:11:44.849634+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,195,0.585,0.415,0.0,False
2026-03-01T13:11:44.849634+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,195,0.805,0.195,-0.0,False
2026-03-01T13:11:44.849634+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,195,0.735,0.265,0.0,False
2026-03-01T13:11:44.849634+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,195,0.865,0.135,0.0,False
2026-03-01T13:11:44.849634+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,195,0.705,0.295,0.0,False
2026-03-01T13:11:44.849634+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,195,0.82,0.18,0.0,False
2026-03-01T13:12:01.245404+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,178,0.625,0.375,0.0,False
2026-03-01T13:12:01.245404+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,178,0.835,0.165,0.0,False
2026-03-01T13:12:01.245404+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,178,0.755,0.205,0.04,False
2026-03-01T13:12:01.245404+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,178,0.895,0.105,-0.0,False
2026-03-01T13:12:01.245404+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,178,0.84,0.165,-0.005,False
2026-03-01T13:12:01.245404+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,178,0.93,0.07,-0.0,False
2026-03-01T13:12:17.674185+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,162,0.685,0.315,-0.0,False
2026-03-01T13:12:17.674185+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,162,0.875,0.12,0.005,False
2026-03-01T13:12:17.674185+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,162,0.805,0.195,-0.0,False
2026-03-01T13:12:17.674185+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,162,0.905,0.095,-0.0,False
2026-03-01T13:12:17.674185+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,162,0.82,0.175,0.005,False
2026-03-01T13:12:17.674185+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,162,0.935,0.06,0.005,False
2026-03-01T13:12:33.900607+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,146,0.705,0.295,0.0,False
2026-03-01T13:12:33.900607+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,146,0.905,0.095,-0.0,False
2026-03-01T13:12:33.900607+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,146,0.745,0.255,0.0,False
2026-03-01T13:12:33.900607+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,146,0.895,0.105,-0.0,False
2026-03-01T13:12:33.900607+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,146,0.78,0.205,0.015,False
2026-03-01T13:12:33.900607+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,146,0.92,0.08,-0.0,False
2026-03-01T13:14:51.844873+00:00,btc,5m,btc-updown-5m-1772370600,2026-03-01T13:15:00+00:00,8,0.295,0.725,-0.02,False
2026-03-01T13:14:51.844873+00:00,btc,15m,btc-updown-15m-1772370000,2026-03-01T13:15:00+00:00,8,0.995,0.005,0.0,False
2026-03-01T13:14:51.844873+00:00,eth,5m,eth-updown-5m-1772370600,2026-03-01T13:15:00+00:00,8,0.985,0.015,0.0,False
2026-03-01T13:14:51.844873+00:00,eth,15m,eth-updown-15m-1772370000,2026-03-01T13:15:00+00:00,8,0.995,0.005,0.0,False
2026-03-01T13:14:51.844873+00:00,sol,5m,sol-updown-5m-1772370600,2026-03-01T13:15:00+00:00,8,0.995,0.005,0.0,False
2026-03-01T13:14:51.844873+00:00,sol,15m,sol-updown-15m-1772370000,2026-03-01T13:15:00+00:00,8,0.995,0.005,0.0,False
2026-03-01T13:15:11.232584+00:00,btc,5m,btc-updown-5m-1772370900,2026-03-01T13:20:00+00:00,288,0.665,0.335,-0.0,False
2026-03-01T13:15:11.232584+00:00,btc,15m,btc-updown-15m-1772370900,2026-03-01T13:30:00+00:00,888,0.595,0.405,0.0,False
2026-03-01T13:15:11.232584+00:00,eth,5m,eth-updown-5m-1772370900,2026-03-01T13:20:00+00:00,288,0.585,0.415,0.0,False
2026-03-01T13:15:11.232584+00:00,eth,15m,eth-updown-15m-1772370900,2026-03-01T13:30:00+00:00,888,0.575,0.425,0.0,False
2026-03-01T13:15:11.232584+00:00,sol,5m,sol-updown-5m-1772370900,2026-03-01T13:20:00+00:00,288,0.605,0.395,0.0,False
2026-03-01T13:15:11.232584+00:00,sol,15m,sol-updown-15m-1772370900,2026-03-01T13:30:00+00:00,888,0.56,0.44,-0.0,False
